date,sd,sgg,umd,1day,1day_yn,2day,2day_yn
2020-09-04,경상남도,양산시,서창동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,서창동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,서창동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,양산시,어곡동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,양산시,어곡동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,어곡동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,어곡동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,양산시,원동면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,양산시,원동면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,원동면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,원동면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,양산시,주진동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,양산시,주진동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,주진동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,주진동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,양산시,평산동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,양산시,평산동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,평산동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,평산동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,양산시,하북면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,양산시,하북면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,양산시,하북면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,양산시,하북면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,의령군,궁류면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,의령군,궁류면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,의령군,궁류면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,의령군,궁류면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,의령군,봉수면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,의령군,봉수면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,의령군,봉수면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,의령군,봉수면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,의령군,의령읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,의령군,의령읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,의령군,의령읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,의령군,의령읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,의령군,칠곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,의령군,칠곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,의령군,칠곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,의령군,칠곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,금곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,금곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,금곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,금곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,금산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,금산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,금산면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,금산면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,내동면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,내동면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,내동면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,내동면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,명석면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,명석면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,명석면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,명석면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,문산읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,문산읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,문산읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,문산읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,미천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,미천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,미천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,미천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,상봉동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,상봉동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,상봉동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,상봉동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,수곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,수곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,수곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,수곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,진성면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,진성면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,진성면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,진성면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,초장동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,초장동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,초장동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,초장동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,진주시,판문동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,판문동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,진주시,판문동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,진주시,판문동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,계성면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,계성면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,계성면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,계성면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,고암면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,고암면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,고암면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,고암면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,길곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,길곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,길곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,길곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,도천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,도천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,도천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,도천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,부곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,부곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,부곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,부곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,성산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,성산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,성산면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,성산면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,영산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,영산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,영산면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,영산면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창녕군,창녕읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,창녕읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창녕군,창녕읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창녕군,창녕읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산합포구,구산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,구산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산합포구,구산면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산합포구,구산면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산합포구,완월동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,완월동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산합포구,완월동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산합포구,완월동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산합포구,자산동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,자산동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산합포구,자산동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산합포구,자산동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산합포구,진전면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,진전면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산합포구,진전면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산합포구,진전면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산회원구,내서읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산회원구,내서읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산회원구,내서읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산회원구,내서읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 마산회원구,회성동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산회원구,회성동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 마산회원구,회성동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 마산회원구,회성동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 성산구,사파동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 성산구,사파동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 성산구,사파동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 성산구,사파동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 성산구,웅남동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 성산구,웅남동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 성산구,웅남동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 성산구,웅남동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 의창구,동읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,동읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 의창구,동읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 의창구,동읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 의창구,봉림동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,봉림동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 의창구,봉림동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 의창구,봉림동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 의창구,북면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,북면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 의창구,북면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 의창구,북면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 진해구,웅동2동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 진해구,웅동2동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 진해구,웅동2동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 진해구,웅동2동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 진해구,자은동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 진해구,자은동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,창원시 진해구,자은동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 진해구,자은동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,광도면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,광도면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,광도면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,광도면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,도산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,도산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,도산면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,도산면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,미수동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,미수동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,미수동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,미수동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,봉평동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,봉평동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,봉평동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,봉평동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,산양읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,산양읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,산양읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,산양읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,용남면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,용남면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,용남면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,용남면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,통영시,정량동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,정량동,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,통영시,정량동,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,통영시,정량동,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,고전면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,고전면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,고전면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,고전면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,북천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,북천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,북천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,북천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,악양면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,악양면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,악양면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,악양면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,양보면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,양보면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,양보면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,양보면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,옥종면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,옥종면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,옥종면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,옥종면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,적량면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,적량면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,적량면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,적량면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,진교면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,진교면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,진교면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,진교면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,청암면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,청암면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,청암면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,청암면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,하동읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,하동읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,하동읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,하동읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,화개면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,화개면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,화개면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,화개면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,하동군,횡천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,횡천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,하동군,횡천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,하동군,횡천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함안군,여항면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,여항면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함안군,여항면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함안군,여항면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함안군,칠북면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠북면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함안군,칠북면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함안군,칠북면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함안군,칠서면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠서면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함안군,칠서면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함안군,칠서면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함안군,칠원읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠원읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함안군,칠원읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함안군,칠원읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함안군,함안면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,함안면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함안군,함안면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함안군,함안면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,마천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,마천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,마천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,마천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,백전면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,백전면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,백전면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,백전면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,병곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,병곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,병곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,병곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,서상면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,서상면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,서상면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,서상면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,서하면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,서하면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,서하면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,서하면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,수동면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,수동면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,수동면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,수동면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,안의면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,안의면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,안의면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,안의면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,유림면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,유림면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,유림면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,유림면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,지곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,지곡면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,지곡면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,지곡면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,함양읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,함양읍,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,함양읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,함양읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,함양군,휴천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,휴천면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,함양군,휴천면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,함양군,휴천면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,합천군,가야면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,가야면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,합천군,가야면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,합천군,가야면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,합천군,가회면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,가회면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,합천군,가회면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,합천군,가회면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,합천군,대병면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,대병면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,합천군,대병면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,합천군,대병면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,합천군,대양면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,대양면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,합천군,대양면,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,합천군,대양면,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,합천군,묘산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,묘산면,2020-09-05,0.0,2020-09-06,0.0
2020-09-05,경상남도,합천군,묘산면,2020-09-06,0.0,2020-09-07,0.0
