date,sd,sgg,umd,1day,1day_yn,2day,2day_yn
2020-09-04,경상남도,진주시,내동면,2020-09-05,5.0223429859386215e-09,2020-09-06,1.0
2020-09-05,경상남도,진주시,내동면,2020-09-06,0.0,2020-09-07,2.81366507870473e-09
2020-09-06,경상남도,진주시,내동면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,명석면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,명석면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,진주시,명석면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,명석면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,문산읍,2020-09-04,6.771695791132135e-35,2020-09-05,0.0
2020-09-04,경상남도,진주시,문산읍,2020-09-05,7.343865581788123e-05,2020-09-06,1.0
2020-09-05,경상남도,진주시,문산읍,2020-09-06,4.7518074551764394e-30,2020-09-07,1.0
2020-09-06,경상남도,진주시,문산읍,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,미천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,진주시,미천면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,진주시,미천면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,미천면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,상봉동,2020-09-04,0.9998984336853027,2020-09-05,0.0
2020-09-04,경상남도,진주시,상봉동,2020-09-05,0.999979555606842,2020-09-06,1.0
2020-09-05,경상남도,진주시,상봉동,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,상봉동,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,수곡면,2020-09-04,3.010700769687636e-30,2020-09-05,0.0
2020-09-04,경상남도,진주시,수곡면,2020-09-05,1.8531515877384663e-08,2020-09-06,1.0
2020-09-05,경상남도,진주시,수곡면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,수곡면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,진성면,2020-09-04,5.7667424613327967e-08,2020-09-05,0.0
2020-09-04,경상남도,진주시,진성면,2020-09-05,0.9770395159721375,2020-09-06,1.0
2020-09-05,경상남도,진주시,진성면,2020-09-06,0.0,2020-09-07,0.9999982714653015
2020-09-06,경상남도,진주시,진성면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,초장동,2020-09-04,0.36352211236953735,2020-09-05,0.0
2020-09-04,경상남도,진주시,초장동,2020-09-05,0.9999188184738159,2020-09-06,1.0
2020-09-05,경상남도,진주시,초장동,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,초장동,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,진주시,판문동,2020-09-04,0.0026415884494781494,2020-09-05,0.0
2020-09-04,경상남도,진주시,판문동,2020-09-05,0.9999996423721313,2020-09-06,1.0
2020-09-05,경상남도,진주시,판문동,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,진주시,판문동,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,창녕군,계성면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,계성면,2020-09-05,1.7026746406010984e-29,2020-09-06,1.0
2020-09-05,경상남도,창녕군,계성면,2020-09-06,8.391168145246323e-27,2020-09-07,1.0
2020-09-06,경상남도,창녕군,계성면,2020-09-07,1.2490358717624963e-34,2020-09-08,1.0
2020-09-03,경상남도,창녕군,고암면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,고암면,2020-09-05,6.212749074039412e-29,2020-09-06,1.0
2020-09-05,경상남도,창녕군,고암면,2020-09-06,4.023437376401285e-28,2020-09-07,1.0
2020-09-06,경상남도,창녕군,고암면,2020-09-07,7.01364616328183e-36,2020-09-08,1.0
2020-09-03,경상남도,창녕군,길곡면,2020-09-04,4.0070302929962054e-05,2020-09-05,0.0
2020-09-04,경상남도,창녕군,길곡면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창녕군,길곡면,2020-09-06,1.0888993936945032e-14,2020-09-07,0.46919408440589905
2020-09-06,경상남도,창녕군,길곡면,2020-09-07,6.868550761883752e-21,2020-09-08,1.0
2020-09-03,경상남도,창녕군,도천면,2020-09-04,1.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,도천면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창녕군,도천면,2020-09-06,8.241203527678951e-37,2020-09-07,6.734964073272937e-26
2020-09-06,경상남도,창녕군,도천면,2020-09-07,0.0,2020-09-08,3.5284884822989193e-12
2020-09-03,경상남도,창녕군,부곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,부곡면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,창녕군,부곡면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,창녕군,부곡면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,창녕군,성산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,성산면,2020-09-05,2.0146638924939723e-27,2020-09-06,1.0
2020-09-05,경상남도,창녕군,성산면,2020-09-06,2.3428328397199258e-29,2020-09-07,1.0
2020-09-06,경상남도,창녕군,성산면,2020-09-07,2.0972203208295303e-36,2020-09-08,1.0
2020-09-03,경상남도,창녕군,영산면,2020-09-04,1.0,2020-09-05,0.0
2020-09-04,경상남도,창녕군,영산면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창녕군,영산면,2020-09-06,4.421340144565959e-37,2020-09-07,2.966145353319786e-26
2020-09-06,경상남도,창녕군,영산면,2020-09-07,0.0,2020-09-08,2.5251864401582003e-12
2020-09-03,경상남도,창녕군,창녕읍,2020-09-04,2.2924616839721394e-26,2020-09-05,0.0
2020-09-04,경상남도,창녕군,창녕읍,2020-09-05,0.9998151063919067,2020-09-06,1.0
2020-09-05,경상남도,창녕군,창녕읍,2020-09-06,6.480708331091378e-11,2020-09-07,0.9999997615814209
2020-09-06,경상남도,창녕군,창녕읍,2020-09-07,8.666795455936188e-17,2020-09-08,1.0
2020-09-03,경상남도,창원시 마산합포구,구산면,2020-09-04,1.0882922311176437e-23,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,구산면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산합포구,구산면,2020-09-06,0.0024759769439697266,2020-09-07,1.6529800531822625e-13
2020-09-06,경상남도,창원시 마산합포구,구산면,2020-09-07,7.792618411444838e-15,2020-09-08,1.0
2020-09-03,경상남도,창원시 마산합포구,완월동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,완월동,2020-09-05,2.15292583760629e-09,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산합포구,완월동,2020-09-06,7.026134699117392e-05,2020-09-07,0.9771565794944763
2020-09-06,경상남도,창원시 마산합포구,완월동,2020-09-07,6.20791294075624e-15,2020-09-08,1.0
2020-09-03,경상남도,창원시 마산합포구,자산동,2020-09-04,5.2955311177949224e-21,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,자산동,2020-09-05,0.7668901681900024,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산합포구,자산동,2020-09-06,9.098192421674867e-09,2020-09-07,5.885178300077978e-17
2020-09-06,경상남도,창원시 마산합포구,자산동,2020-09-07,3.5349589324481197e-25,2020-09-08,0.9999958872795105
2020-09-03,경상남도,창원시 마산합포구,진전면,2020-09-04,1.1064605889767477e-14,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산합포구,진전면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산합포구,진전면,2020-09-06,0.005891263484954834,2020-09-07,3.939822558772293e-15
2020-09-06,경상남도,창원시 마산합포구,진전면,2020-09-07,6.664457214230305e-17,2020-09-08,1.0
2020-09-03,경상남도,창원시 마산회원구,내서읍,2020-09-04,2.351022907624094e-23,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산회원구,내서읍,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산회원구,내서읍,2020-09-06,2.104482603806912e-12,2020-09-07,3.6300165096037063e-09
2020-09-06,경상남도,창원시 마산회원구,내서읍,2020-09-07,1.2275931551800056e-22,2020-09-08,2.509556784602296e-09
2020-09-03,경상남도,창원시 마산회원구,회성동,2020-09-04,0.999985933303833,2020-09-05,0.0
2020-09-04,경상남도,창원시 마산회원구,회성동,2020-09-05,0.8741700649261475,2020-09-06,1.0
2020-09-05,경상남도,창원시 마산회원구,회성동,2020-09-06,1.412995963037114e-27,2020-09-07,2.01534239761338e-25
2020-09-06,경상남도,창원시 마산회원구,회성동,2020-09-07,2.061517433194526e-37,2020-09-08,7.006311674842385e-23
2020-09-03,경상남도,창원시 성산구,사파동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 성산구,사파동,2020-09-05,0.9988195896148682,2020-09-06,1.0
2020-09-05,경상남도,창원시 성산구,사파동,2020-09-06,5.314135478329263e-07,2020-09-07,1.0
2020-09-06,경상남도,창원시 성산구,사파동,2020-09-07,4.045626291246775e-15,2020-09-08,1.0
2020-09-03,경상남도,창원시 성산구,웅남동,2020-09-04,0.9999979138374329,2020-09-05,0.0
2020-09-04,경상남도,창원시 성산구,웅남동,2020-09-05,0.07007378339767456,2020-09-06,1.0
2020-09-05,경상남도,창원시 성산구,웅남동,2020-09-06,4.5488237136884527e-32,2020-09-07,1.2566564052945864e-30
2020-09-06,경상남도,창원시 성산구,웅남동,2020-09-07,0.0,2020-09-08,6.164544973461344e-28
2020-09-03,경상남도,창원시 의창구,동읍,2020-09-04,0.6659932136535645,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,동읍,2020-09-05,1.8646935043255785e-22,2020-09-06,1.891682069234818e-15
2020-09-05,경상남도,창원시 의창구,동읍,2020-09-06,0.0,2020-09-07,0.0
2020-09-06,경상남도,창원시 의창구,동읍,2020-09-07,0.0,2020-09-08,0.0
2020-09-03,경상남도,창원시 의창구,봉림동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,봉림동,2020-09-05,0.9508564472198486,2020-09-06,1.0
2020-09-05,경상남도,창원시 의창구,봉림동,2020-09-06,0.0014743208885192871,2020-09-07,1.0
2020-09-06,경상남도,창원시 의창구,봉림동,2020-09-07,3.0834104713939325e-10,2020-09-08,1.0
2020-09-03,경상남도,창원시 의창구,북면,2020-09-04,1.4006443295024132e-24,2020-09-05,0.0
2020-09-04,경상남도,창원시 의창구,북면,2020-09-05,0.9961820840835571,2020-09-06,1.0
2020-09-05,경상남도,창원시 의창구,북면,2020-09-06,9.94933978152124e-19,2020-09-07,2.4751725734122043e-13
2020-09-06,경상남도,창원시 의창구,북면,2020-09-07,1.0078781851181974e-29,2020-09-08,3.268954659914336e-13
2020-09-03,경상남도,창원시 진해구,웅동2동,2020-09-04,1.0979449895337222e-24,2020-09-05,0.0
2020-09-04,경상남도,창원시 진해구,웅동2동,2020-09-05,0.9799000024795532,2020-09-06,1.0
2020-09-05,경상남도,창원시 진해구,웅동2동,2020-09-06,4.99891939398367e-07,2020-09-07,6.467528539089683e-16
2020-09-06,경상남도,창원시 진해구,웅동2동,2020-09-07,1.0543370232644305e-18,2020-09-08,1.0
2020-09-03,경상남도,창원시 진해구,자은동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,창원시 진해구,자은동,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,창원시 진해구,자은동,2020-09-06,0.0,2020-09-07,0.9910603761672974
2020-09-06,경상남도,창원시 진해구,자은동,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,통영시,광도면,2020-09-04,6.219428905751556e-05,2020-09-05,0.0
2020-09-04,경상남도,통영시,광도면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,통영시,광도면,2020-09-06,8.357376305537662e-18,2020-09-07,8.849175699877633e-38
2020-09-06,경상남도,통영시,광도면,2020-09-07,1.0962726035545591e-36,2020-09-08,4.9221857807424385e-06
2020-09-03,경상남도,통영시,도산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,도산면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,통영시,도산면,2020-09-06,0.0,2020-09-07,1.1659853365372429e-26
2020-09-06,경상남도,통영시,도산면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,통영시,미수동,2020-09-04,1.336314994659915e-06,2020-09-05,0.0
2020-09-04,경상남도,통영시,미수동,2020-09-05,0.9999992847442627,2020-09-06,1.0
2020-09-05,경상남도,통영시,미수동,2020-09-06,2.93778687544463e-21,2020-09-07,0.0
2020-09-06,경상남도,통영시,미수동,2020-09-07,0.0,2020-09-08,2.3193553744249584e-08
2020-09-03,경상남도,통영시,봉평동,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,봉평동,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,통영시,봉평동,2020-09-06,0.0,2020-09-07,1.7035470507547194e-27
2020-09-06,경상남도,통영시,봉평동,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,통영시,산양읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,통영시,산양읍,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,통영시,산양읍,2020-09-06,0.0,2020-09-07,1.3930755881398306e-27
2020-09-06,경상남도,통영시,산양읍,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,통영시,용남면,2020-09-04,0.9828065633773804,2020-09-05,0.0
2020-09-04,경상남도,통영시,용남면,2020-09-05,0.8964322805404663,2020-09-06,1.0
2020-09-05,경상남도,통영시,용남면,2020-09-06,1.933781118176152e-30,2020-09-07,0.0
2020-09-06,경상남도,통영시,용남면,2020-09-07,0.0,2020-09-08,6.833804908421551e-17
2020-09-03,경상남도,통영시,정량동,2020-09-04,0.9999810457229614,2020-09-05,0.0
2020-09-04,경상남도,통영시,정량동,2020-09-05,0.9994831085205078,2020-09-06,1.0
2020-09-05,경상남도,통영시,정량동,2020-09-06,1.353385127084768e-29,2020-09-07,0.0
2020-09-06,경상남도,통영시,정량동,2020-09-07,0.0,2020-09-08,6.071530842429845e-17
2020-09-03,경상남도,하동군,고전면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,고전면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,고전면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,고전면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,북천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,북천면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,북천면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,북천면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,악양면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,악양면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,악양면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,악양면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,양보면,2020-09-04,2.9845936495604413e-38,2020-09-05,0.0
2020-09-04,경상남도,하동군,양보면,2020-09-05,1.927683013214221e-11,2020-09-06,1.0
2020-09-05,경상남도,하동군,양보면,2020-09-06,5.228371005632693e-35,2020-09-07,1.0
2020-09-06,경상남도,하동군,양보면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,옥종면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,옥종면,2020-09-05,3.3836128682435997e-16,2020-09-06,1.0
2020-09-05,경상남도,하동군,옥종면,2020-09-06,5.1278947882639456e-26,2020-09-07,1.0
2020-09-06,경상남도,하동군,옥종면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,적량면,2020-09-04,9.272511889585861e-38,2020-09-05,0.0
2020-09-04,경상남도,하동군,적량면,2020-09-05,2.197065441578161e-06,2020-09-06,1.0
2020-09-05,경상남도,하동군,적량면,2020-09-06,7.188549406347399e-28,2020-09-07,1.0
2020-09-06,경상남도,하동군,적량면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,진교면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,진교면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,진교면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,진교면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,청암면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,청암면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,청암면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,청암면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,하동읍,2020-09-04,9.272511889585861e-38,2020-09-05,0.0
2020-09-04,경상남도,하동군,하동읍,2020-09-05,2.197065441578161e-06,2020-09-06,1.0
2020-09-05,경상남도,하동군,하동읍,2020-09-06,7.188549406347399e-28,2020-09-07,1.0
2020-09-06,경상남도,하동군,하동읍,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,화개면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,화개면,2020-09-05,0.0,2020-09-06,0.9998961091041565
2020-09-05,경상남도,하동군,화개면,2020-09-06,0.0,2020-09-07,0.009157240390777588
2020-09-06,경상남도,하동군,화개면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,하동군,횡천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,하동군,횡천면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,하동군,횡천면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,하동군,횡천면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함안군,여항면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함안군,여항면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함안군,여항면,2020-09-06,0.0,2020-09-07,0.0005683302879333496
2020-09-06,경상남도,함안군,여항면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함안군,칠북면,2020-09-04,8.769701689224896e-30,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠북면,2020-09-05,0.0021359920501708984,2020-09-06,1.0
2020-09-05,경상남도,함안군,칠북면,2020-09-06,8.358499326277524e-05,2020-09-07,5.198969222117806e-15
2020-09-06,경상남도,함안군,칠북면,2020-09-07,3.0876573975315484e-19,2020-09-08,1.0
2020-09-03,경상남도,함안군,칠서면,2020-09-04,1.7690975073758608e-10,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠서면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,함안군,칠서면,2020-09-06,0.5337896943092346,2020-09-07,2.554789435560423e-10
2020-09-06,경상남도,함안군,칠서면,2020-09-07,1.4774837169689858e-12,2020-09-08,1.0
2020-09-03,경상남도,함안군,칠원읍,2020-09-04,1.045649832577633e-32,2020-09-05,0.0
2020-09-04,경상남도,함안군,칠원읍,2020-09-05,0.0007604062557220459,2020-09-06,1.0
2020-09-05,경상남도,함안군,칠원읍,2020-09-06,8.932366472436115e-05,2020-09-07,6.176614226322246e-15
2020-09-06,경상남도,함안군,칠원읍,2020-09-07,6.406010815013191e-19,2020-09-08,1.0
2020-09-03,경상남도,함안군,함안면,2020-09-04,2.955359221184844e-26,2020-09-05,0.0
2020-09-04,경상남도,함안군,함안면,2020-09-05,0.9212788343429565,2020-09-06,1.0
2020-09-05,경상남도,함안군,함안면,2020-09-06,3.325860831182581e-08,2020-09-07,6.60588422418318e-18
2020-09-06,경상남도,함안군,함안면,2020-09-07,5.871238019892872e-22,2020-09-08,0.9999961853027344
2020-09-03,경상남도,함양군,마천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,마천면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,마천면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,마천면,2020-09-07,0.0,2020-09-08,0.4347153902053833
2020-09-03,경상남도,함양군,백전면,2020-09-04,0.0,2020-09-05,1.5632324251790912e-35
2020-09-04,경상남도,함양군,백전면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,백전면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,백전면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함양군,병곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,병곡면,2020-09-05,0.0,2020-09-06,0.7788472175598145
2020-09-05,경상남도,함양군,병곡면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,병곡면,2020-09-07,0.0,2020-09-08,3.4680953388327025e-17
2020-09-03,경상남도,함양군,서상면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,서상면,2020-09-05,0.0,2020-09-06,0.9999977350234985
2020-09-05,경상남도,함양군,서상면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,서상면,2020-09-07,0.0,2020-09-08,6.902373204248358e-12
2020-09-03,경상남도,함양군,서하면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,서하면,2020-09-05,0.0,2020-09-06,0.7788472175598145
2020-09-05,경상남도,함양군,서하면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,서하면,2020-09-07,0.0,2020-09-08,3.4680953388327025e-17
2020-09-03,경상남도,함양군,수동면,2020-09-04,0.0,2020-09-05,0.9999996423721313
2020-09-04,경상남도,함양군,수동면,2020-09-05,1.3705135656011083e-30,2020-09-06,1.0
2020-09-05,경상남도,함양군,수동면,2020-09-06,1.15457669380703e-06,2020-09-07,1.0
2020-09-06,경상남도,함양군,수동면,2020-09-07,3.549811269584757e-13,2020-09-08,1.0
2020-09-03,경상남도,함양군,안의면,2020-09-04,0.0,2020-09-05,2.5203398142556765e-28
2020-09-04,경상남도,함양군,안의면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,안의면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,안의면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함양군,유림면,2020-09-04,0.0,2020-09-05,1.6689093932979094e-27
2020-09-04,경상남도,함양군,유림면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,유림면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,유림면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함양군,지곡면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,지곡면,2020-09-05,0.0,2020-09-06,0.7788472175598145
2020-09-05,경상남도,함양군,지곡면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,지곡면,2020-09-07,0.0,2020-09-08,3.4680953388327025e-17
2020-09-03,경상남도,함양군,함양읍,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,함양읍,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,함양읍,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,함양읍,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,함양군,휴천면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,함양군,휴천면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,함양군,휴천면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,함양군,휴천면,2020-09-07,0.0,2020-09-08,0.9999996423721313
2020-09-03,경상남도,합천군,가야면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,가야면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,가야면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,합천군,가야면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,가회면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,가회면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,가회면,2020-09-06,1.2345997114144012e-30,2020-09-07,1.0
2020-09-06,경상남도,합천군,가회면,2020-09-07,2.2015578767849838e-38,2020-09-08,1.0
2020-09-03,경상남도,합천군,대병면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,대병면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,대병면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,합천군,대병면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,대양면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,대양면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,대양면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,합천군,대양면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,묘산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,묘산면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,묘산면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,합천군,묘산면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,봉산면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,봉산면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,봉산면,2020-09-06,0.0,2020-09-07,1.0
2020-09-06,경상남도,합천군,봉산면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,삼가면,2020-09-04,7.414406718453392e-05,2020-09-05,0.0
2020-09-04,경상남도,합천군,삼가면,2020-09-05,1.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,삼가면,2020-09-06,6.047616807336453e-06,2020-09-07,1.0
2020-09-06,경상남도,합천군,삼가면,2020-09-07,3.944472547166984e-21,2020-09-08,1.0
2020-09-03,경상남도,합천군,쌍백면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,쌍백면,2020-09-05,0.0,2020-09-06,1.0
2020-09-05,경상남도,합천군,쌍백면,2020-09-06,1.7955997071748442e-29,2020-09-07,1.0
2020-09-06,경상남도,합천군,쌍백면,2020-09-07,0.0,2020-09-08,1.0
2020-09-03,경상남도,합천군,쌍책면,2020-09-04,3.3352006611591626e-22,2020-09-05,0.0
2020-09-04,경상남도,합천군,쌍책면,2020-09-05,0.9999818205833435,2020-09-06,1.0
2020-09-05,경상남도,합천군,쌍책면,2020-09-06,3.241188983871268e-10,2020-09-07,1.0
2020-09-06,경상남도,합천군,쌍책면,2020-09-07,1.9368361436171426e-24,2020-09-08,1.0
2020-09-03,경상남도,합천군,야로면,2020-09-04,0.0,2020-09-05,0.0
2020-09-04,경상남도,합천군,야로면,2020-09-05,3.3544751994235716e-25,2020-09-06,1.0
2020-09-05,경상남도,합천군,야로면,2020-09-06,3.647462576965247e-25,2020-09-07,1.0
